,participant,phase,heartbeat_idreference,b_point_samplereference,multiple-conditions_autoregression,multiple-conditions_linear-interpolation,multiple-conditions_none,second-derivative_autoregression,second-derivative_linear-interpolation,second-derivative_none,straight-line_autoregression,straight-line_linear-interpolation,straight-line_none,third-derivative_autoregression,third-derivative_linear-interpolation,third-derivative_none
174,GDN0005,TiltDown,48,24372,24387.0,24387.0,24387.0,24388.0,24388.0,24388.0,24389.0,24390.0,24378.0,24395.0,24396.0,24377.0
175,GDN0005,TiltDown,50,25287,25262.0,25262.0,25262.0,25303.0,25303.0,25303.0,25305.0,25305.0,25305.0,25311.0,25311.0,25311.0
176,GDN0005,TiltDown,52,26229,26246.0,26246.0,26246.0,26246.0,26246.0,26246.0,26253.0,26253.0,26253.0,26258.0,26260.0,26232.0
177,GDN0005,TiltDown,53,26688,26660.0,26660.0,26660.0,26693.0,26693.0,26693.0,26700.0,26700.0,26700.0,26703.0,26703.0,26703.0
178,GDN0005,TiltDown,54,27137,27126.0,27126.0,27126.0,27157.0,27163.0,27137.0,27161.0,27161.0,27161.0,27171.0,27171.0,27171.0
179,GDN0005,TiltDown,55,27631,27617.0,27617.0,27617.0,27648.0,27648.0,27648.0,27653.0,27653.0,27653.0,27658.0,27658.0,27658.0
180,GDN0005,TiltDown,57,28585,28602.0,28602.0,28602.0,28603.0,28603.0,28603.0,28605.0,28605.0,28592.0,28609.0,28599.0,28587.0
181,GDN0005,TiltDown,58,29041,29057.0,29057.0,29057.0,29057.0,29057.0,29057.0,29061.0,29061.0,29061.0,29063.0,29056.0,29044.0
182,GDN0005,TiltDown,59,29549,29525.0,29525.0,29525.0,29548.0,29548.0,29548.0,29556.0,29556.0,29556.0,29557.0,29557.0,29557.0
183,GDN0005,TiltUp,0,202,48.0,48.0,48.0,222.0,222.0,222.0,209.0,209.0,209.0,231.0,231.0,231.0
184,GDN0005,TiltUp,1,608,537.0,537.0,537.0,647.0,647.0,647.0,645.0,645.0,611.0,657.0,656.0,607.0
185,GDN0005,TiltUp,2,1068,1026.0,1026.0,1026.0,1067.0,1067.0,1067.0,1073.0,1073.0,1073.0,1074.0,1074.0,1074.0
186,GDN0005,TiltUp,3,1464,1494.0,1494.0,1494.0,1461.0,1454.0,1454.0,1474.0,1474.0,1474.0,1477.0,1477.0,1477.0
187,GDN0005,TiltUp,4,1865,1867.0,1867.0,1867.0,1858.0,1858.0,1858.0,1866.0,1866.0,1866.0,1867.0,1867.0,1867.0
188,GDN0005,TiltUp,5,2243,2242.0,2242.0,2242.0,2267.0,2267.0,2267.0,2259.0,2262.0,2247.0,2258.0,2262.0,2226.0
189,GDN0005,TiltUp,6,2626,2625.0,2625.0,2625.0,2619.0,2619.0,2619.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0
190,GDN0005,TiltUp,8,3405,3396.0,3396.0,3396.0,3405.0,3405.0,3405.0,3409.0,3409.0,3409.0,3413.0,3413.0,3413.0
191,GDN0005,TiltUp,9,3794,3829.0,3829.0,3829.0,3790.0,3790.0,3790.0,3804.0,3804.0,3804.0,3810.0,3810.0,3810.0
192,GDN0005,TiltUp,10,4177,4198.0,4206.0,,4168.0,4168.0,4168.0,4181.0,4181.0,4181.0,4177.0,4182.0,4130.0
193,GDN0005,TiltUp,11,4548,4580.0,4580.0,4580.0,4542.0,4542.0,4542.0,4551.0,4551.0,4551.0,4554.0,4554.0,4554.0
194,GDN0005,TiltUp,12,4918,4917.0,4917.0,4917.0,4909.0,4909.0,4909.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0
195,GDN0005,TiltUp,13,5275,5235.0,5235.0,5235.0,5273.0,5273.0,5273.0,5280.0,5280.0,5280.0,5282.0,5282.0,5282.0
196,GDN0005,TiltUp,14,5644,5677.0,5677.0,5677.0,5639.0,5639.0,5639.0,5649.0,5649.0,5649.0,5650.0,5650.0,5650.0
197,GDN0005,TiltUp,16,6400,6335.0,6333.0,,6396.0,6396.0,6396.0,6404.0,6404.0,6404.0,6406.0,6406.0,6406.0
198,GDN0005,TiltUp,17,6774,6742.0,6742.0,6742.0,6774.0,6774.0,6774.0,6782.0,6782.0,6782.0,6786.0,6786.0,6786.0
199,GDN0005,TiltUp,18,7150,7184.0,7184.0,7184.0,7146.0,7146.0,7146.0,7154.0,7154.0,7154.0,7155.0,7155.0,7155.0
200,GDN0005,TiltUp,19,7512,7498.0,7498.0,7498.0,7512.0,7512.0,7512.0,7519.0,7519.0,7519.0,7522.0,7522.0,7522.0
201,GDN0005,TiltUp,20,7863,7873.0,7876.0,,7857.0,7857.0,7857.0,7869.0,7869.0,7869.0,7873.0,7873.0,7873.0
202,GDN0005,TiltUp,21,8209,8246.0,8246.0,8246.0,8206.0,8206.0,8206.0,8215.0,8215.0,8215.0,8216.0,8216.0,8216.0
203,GDN0005,TiltUp,22,8562,8523.0,8523.0,8523.0,8557.0,8557.0,8557.0,8568.0,8568.0,8568.0,8570.0,8570.0,8570.0
204,GDN0005,TiltUp,23,8937,8937.0,8937.0,8937.0,8931.0,8931.0,8931.0,8939.0,8939.0,8939.0,8939.0,8939.0,8939.0
205,GDN0005,TiltUp,25,9742,9736.0,9731.0,,9737.0,9737.0,9737.0,9746.0,9746.0,9746.0,9746.0,9746.0,9746.0
206,GDN0005,TiltUp,26,10150,10150.0,10150.0,10150.0,10156.0,10154.0,10141.0,10153.0,10153.0,10153.0,10157.0,10162.0,10150.0
207,GDN0005,TiltUp,27,10543,10532.0,10532.0,10532.0,10542.0,10542.0,10542.0,10547.0,10547.0,10547.0,10542.0,10549.0,10526.0
208,GDN0005,TiltUp,28,10965,10927.0,10927.0,10927.0,10965.0,10965.0,10965.0,10949.0,10957.0,10934.0,10973.0,10973.0,10973.0
209,GDN0005,TiltUp,29,11293,11292.0,11292.0,11292.0,11286.0,11286.0,11286.0,11294.0,11294.0,11294.0,11295.0,11295.0,11295.0
210,GDN0005,TiltUp,30,11654,11630.0,11630.0,11630.0,11654.0,11654.0,11654.0,11646.0,11650.0,11632.0,11650.0,11650.0,11632.0
211,GDN0005,TiltUp,31,12000,12000.0,12000.0,12000.0,12016.0,12016.0,12016.0,12003.0,12003.0,12003.0,12001.0,12001.0,12001.0
212,GDN0005,TiltUp,32,12380,12379.0,12379.0,12379.0,12395.0,12398.0,12375.0,12395.0,12396.0,12385.0,12398.0,12397.0,12386.0
213,GDN0005,TiltUp,34,13094,13027.0,13023.0,,13088.0,13088.0,13088.0,13096.0,13096.0,13096.0,13095.0,13095.0,13095.0
214,GDN0005,TiltUp,35,13467,13414.0,13414.0,13414.0,13461.0,13461.0,13461.0,13470.0,13470.0,13470.0,13470.0,13470.0,13470.0
215,GDN0005,TiltUp,36,13857,13843.0,13843.0,13843.0,13857.0,13857.0,13857.0,13863.0,13863.0,13863.0,13867.0,13867.0,13867.0
216,GDN0005,TiltUp,37,14257,14241.0,14241.0,14241.0,14253.0,14253.0,14253.0,14260.0,14260.0,14260.0,14260.0,14260.0,14260.0
217,GDN0005,TiltUp,38,14659,14629.0,14629.0,14629.0,14688.0,14688.0,14688.0,14662.0,14662.0,14662.0,14664.0,14664.0,14664.0
218,GDN0005,TiltUp,39,15056,15023.0,15023.0,15023.0,15063.0,15074.0,15050.0,15061.0,15061.0,15061.0,15064.0,15064.0,15064.0
219,GDN0005,TiltUp,40,15436,15400.0,15400.0,15400.0,15455.0,15455.0,15455.0,15451.0,15451.0,15441.0,15462.0,15462.0,15462.0
220,GDN0005,TiltUp,41,15828,15785.0,15785.0,15785.0,15823.0,15823.0,15823.0,15832.0,15832.0,15832.0,15833.0,15833.0,15833.0
221,GDN0005,TiltUp,42,16192,16183.0,16183.0,16183.0,16187.0,16187.0,16187.0,16196.0,16196.0,16196.0,16194.0,16194.0,16194.0
222,GDN0005,TiltUp,43,16556,16531.0,16531.0,16531.0,16544.0,16544.0,16544.0,16559.0,16559.0,16559.0,16564.0,16564.0,16564.0
223,GDN0005,TiltUp,44,16909,16896.0,16896.0,16896.0,16903.0,16903.0,16903.0,16911.0,16911.0,16911.0,16911.0,16911.0,16911.0
224,GDN0005,TiltUp,45,17274,17232.0,17232.0,17232.0,17270.0,17270.0,17270.0,17278.0,17278.0,17278.0,17278.0,17278.0,17278.0
225,GDN0005,TiltUp,46,17672,17660.0,17660.0,17660.0,17666.0,17666.0,17666.0,17674.0,17674.0,17674.0,17674.0,17674.0,17674.0
226,GDN0005,TiltUp,47,18065,18097.0,18097.0,18097.0,18060.0,18060.0,18060.0,18070.0,18070.0,18070.0,18071.0,18071.0,18071.0
227,GDN0005,TiltUp,48,18452,18451.0,18451.0,18451.0,18446.0,18446.0,18446.0,18465.0,18465.0,18455.0,18461.0,18464.0,18454.0
228,GDN0005,TiltUp,49,18825,18804.0,18786.0,,18821.0,18821.0,18821.0,18829.0,18829.0,18829.0,18828.0,18828.0,18828.0
229,GDN0005,TiltUp,51,19556,19545.0,19545.0,19545.0,19551.0,19551.0,19551.0,19559.0,19559.0,19559.0,19559.0,19559.0,19559.0
230,GDN0005,TiltUp,52,19910,19898.0,19898.0,19898.0,19905.0,19905.0,19905.0,19913.0,19913.0,19913.0,19912.0,19912.0,19912.0
231,GDN0005,TiltUp,53,20261,20200.0,20200.0,20200.0,20255.0,20255.0,20255.0,20264.0,20264.0,20264.0,20264.0,20264.0,20264.0
232,GDN0005,TiltUp,54,20611,20596.0,20596.0,20596.0,20604.0,20604.0,20604.0,20613.0,20613.0,20613.0,20612.0,20612.0,20612.0
233,GDN0005,TiltUp,56,21323,21291.0,21291.0,21291.0,21319.0,21319.0,21319.0,21326.0,21326.0,21326.0,21327.0,21327.0,21327.0
234,GDN0005,TiltUp,57,21670,21700.0,21700.0,21700.0,21664.0,21664.0,21664.0,21674.0,21674.0,21674.0,21676.0,21676.0,21676.0
235,GDN0005,TiltUp,58,22006,21993.0,21993.0,21993.0,22005.0,22005.0,22005.0,22012.0,22012.0,22012.0,22014.0,22014.0,22014.0
236,GDN0005,TiltUp,59,22340,22334.0,22334.0,22334.0,22335.0,22335.0,22335.0,22343.0,22343.0,22343.0,22344.0,22344.0,22344.0
237,GDN0005,TiltUp,60,22675,22709.0,22709.0,22709.0,22675.0,22675.0,22675.0,22684.0,22684.0,22684.0,22688.0,22688.0,22688.0
238,GDN0005,TiltUp,61,23019,23001.0,23027.0,22944.0,23017.0,23017.0,23017.0,23023.0,23023.0,23023.0,23025.0,23025.0,23025.0
239,GDN0005,TiltUp,62,23350,23350.0,23350.0,23350.0,23348.0,23354.0,23329.0,23354.0,23354.0,23354.0,23356.0,23356.0,23356.0
240,GDN0005,TiltUp,63,23671,23670.0,23670.0,23670.0,23667.0,23667.0,23667.0,23675.0,23675.0,23675.0,23677.0,23677.0,23677.0
241,GDN0005,TiltUp,64,23984,23949.0,23949.0,23949.0,23981.0,23981.0,23981.0,23988.0,23988.0,23988.0,23991.0,23991.0,23991.0
242,GDN0005,TiltUp,65,24287,24286.0,24286.0,24286.0,24278.0,24278.0,24278.0,24297.0,24297.0,24297.0,24303.0,24303.0,24303.0
243,GDN0005,TiltUp,66,24594,24594.0,24594.0,24594.0,24588.0,24588.0,24588.0,24607.0,24609.0,24597.0,24613.0,24615.0,24596.0
244,GDN0005,TiltUp,67,24903,24889.0,24889.0,24889.0,24896.0,24896.0,24896.0,24911.0,24911.0,24911.0,24916.0,24916.0,24916.0
245,GDN0005,TiltUp,68,25220,25157.0,25157.0,25157.0,25215.0,25215.0,25215.0,25223.0,25223.0,25223.0,25223.0,25223.0,25223.0
246,GDN0005,TiltUp,69,25550,25502.0,25502.0,25502.0,25546.0,25546.0,25546.0,25553.0,25553.0,25553.0,25554.0,25554.0,25554.0
247,GDN0005,TiltUp,70,25891,25882.0,25882.0,25882.0,25887.0,25887.0,25887.0,25895.0,25895.0,25895.0,25897.0,25897.0,25897.0
248,GDN0005,TiltUp,71,26241,26182.0,26182.0,26182.0,26237.0,26237.0,26237.0,26243.0,26243.0,26243.0,26244.0,26244.0,26244.0
249,GDN0005,TiltUp,72,26590,26582.0,26582.0,26582.0,26586.0,26586.0,26586.0,26593.0,26593.0,26593.0,26594.0,26594.0,26594.0
250,GDN0005,TiltUp,73,26943,26905.0,26905.0,26905.0,26938.0,26938.0,26938.0,26946.0,26946.0,26946.0,26948.0,26948.0,26948.0
251,GDN0005,TiltUp,74,27295,27287.0,27287.0,27287.0,27291.0,27291.0,27291.0,27297.0,27297.0,27297.0,27300.0,27300.0,27300.0
252,GDN0005,TiltUp,75,27636,27597.0,27597.0,27597.0,27633.0,27633.0,27633.0,27641.0,27641.0,27641.0,27641.0,27641.0,27641.0
253,GDN0005,TiltUp,76,27982,28013.0,28013.0,28013.0,27981.0,27981.0,27981.0,27987.0,27987.0,27987.0,27978.0,27980.0,27938.0
254,GDN0005,TiltUp,77,28334,28370.0,28370.0,28370.0,28331.0,28331.0,28331.0,28338.0,28338.0,28338.0,28338.0,28338.0,28338.0
255,GDN0005,TiltUp,79,29022,29012.0,29012.0,29012.0,29022.0,29022.0,29022.0,29029.0,29029.0,29029.0,29032.0,29032.0,29032.0
256,GDN0005,TiltUp,80,29375,29364.0,29364.0,29364.0,29370.0,29370.0,29370.0,29377.0,29377.0,29377.0,29378.0,29378.0,29378.0
257,GDN0005,TiltUp,81,29725,29712.0,29712.0,29712.0,29719.0,29719.0,29719.0,29727.0,29727.0,29727.0,29729.0,29729.0,29729.0
258,GDN0005,Valsalva,0,619,629.0,629.0,629.0,616.0,616.0,616.0,624.0,624.0,624.0,623.0,623.0,623.0
259,GDN0005,Valsalva,1,1075,1073.0,1073.0,1073.0,1103.0,1103.0,1103.0,1077.0,1077.0,1077.0,1082.0,1082.0,1082.0
260,GDN0005,Valsalva,2,1518,1517.0,1517.0,1517.0,1536.0,1536.0,1536.0,1522.0,1522.0,1522.0,1522.0,1522.0,1522.0
261,GDN0005,Valsalva,3,1981,1980.0,1980.0,1980.0,1974.0,1974.0,1974.0,1986.0,1986.0,1986.0,1996.0,1996.0,1996.0
262,GDN0005,Valsalva,4,2491,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2480.0,2480.0,2480.0,2497.0,2497.0,2497.0
263,GDN0005,Valsalva,5,2987,2979.0,2982.0,2945.0,2986.0,2986.0,2986.0,2991.0,2991.0,2991.0,2993.0,2993.0,2993.0
264,GDN0005,Valsalva,6,3465,3465.0,3465.0,3465.0,3487.0,3487.0,3487.0,3469.0,3469.0,3469.0,3470.0,3470.0,3470.0
265,GDN0005,Valsalva,7,3942,3920.0,3920.0,3920.0,3961.0,3961.0,3961.0,3946.0,3946.0,3946.0,3946.0,3946.0,3946.0
266,GDN0005,Valsalva,8,4377,4377.0,4377.0,4377.0,4400.0,4400.0,4400.0,4382.0,4382.0,4382.0,4382.0,4382.0,4382.0
267,GDN0005,Valsalva,9,4810,4799.0,4799.0,4799.0,4831.0,4831.0,4831.0,4813.0,4813.0,4813.0,4815.0,4815.0,4815.0
268,GDN0005,Valsalva,10,5247,5236.0,5236.0,5236.0,5246.0,5246.0,5246.0,5251.0,5251.0,5251.0,5241.0,5244.0,5230.0
269,GDN0005,Valsalva,11,5721,5711.0,5711.0,5711.0,5720.0,5720.0,5720.0,5724.0,5724.0,5724.0,5715.0,5716.0,5685.0
270,GDN0005,Valsalva,12,6215,6205.0,6203.0,6180.0,6213.0,6213.0,6213.0,6210.0,6211.0,6195.0,6220.0,6220.0,6220.0
271,GDN0005,Valsalva,13,6709,6708.0,6708.0,6708.0,6727.0,6727.0,6727.0,6712.0,6712.0,6712.0,6712.0,6712.0,6712.0
272,GDN0005,Valsalva,14,7200,7199.0,7199.0,7199.0,7217.0,7217.0,7217.0,7205.0,7205.0,7205.0,7204.0,7204.0,7204.0
273,GDN0005,Valsalva,15,7671,7670.0,7670.0,7670.0,7692.0,7692.0,7692.0,7675.0,7675.0,7675.0,7675.0,7675.0,7675.0
274,GDN0005,Valsalva,16,8140,8118.0,8118.0,8118.0,8138.0,8138.0,8138.0,8143.0,8143.0,8143.0,8145.0,8145.0,8145.0
275,GDN0005,Valsalva,17,8629,8616.0,8613.0,,8652.0,8652.0,8652.0,8633.0,8633.0,8633.0,8634.0,8634.0,8634.0
276,GDN0005,Valsalva,18,9121,9104.0,9106.0,,9119.0,9119.0,9119.0,9125.0,9125.0,9125.0,9126.0,9126.0,9126.0
277,GDN0005,Valsalva,19,9606,9597.0,9597.0,9597.0,9605.0,9605.0,9605.0,9608.0,9608.0,9608.0,9612.0,9612.0,9612.0
278,GDN0005,Valsalva,20,10038,10037.0,10037.0,10037.0,10076.0,10076.0,10076.0,10055.0,10053.0,10045.0,10059.0,10059.0,10059.0
279,GDN0005,Valsalva,21,10472,10471.0,10471.0,10471.0,10488.0,10488.0,10488.0,10481.0,10481.0,10476.0,10484.0,10486.0,10475.0
280,GDN0005,Valsalva,22,10897,10910.0,10901.0,10886.0,10911.0,10911.0,10911.0,10915.0,10915.0,10915.0,10919.0,10919.0,10919.0
281,GDN0005,Valsalva,23,11376,11365.0,11365.0,11365.0,11375.0,11375.0,11375.0,11383.0,11383.0,11383.0,11382.0,11382.0,11382.0
282,GDN0005,Valsalva,24,11879,11913.0,11913.0,11913.0,11876.0,11876.0,11876.0,11883.0,11883.0,11883.0,11883.0,11883.0,11883.0
283,GDN0005,Valsalva,25,12386,12381.0,12381.0,12381.0,12382.0,12382.0,12382.0,12392.0,12392.0,12392.0,12390.0,12387.0,12364.0
284,GDN0005,Valsalva,26,12881,12889.0,12885.0,12868.0,12921.0,12921.0,12921.0,12898.0,12896.0,12888.0,12896.0,12896.0,12886.0
285,GDN0005,Valsalva,27,13353,13353.0,13353.0,13353.0,13384.0,13384.0,13384.0,13366.0,13366.0,13366.0,13370.0,13370.0,13370.0
286,GDN0005,Valsalva,28,13810,13820.0,13820.0,13820.0,13826.0,13826.0,13826.0,13816.0,13816.0,13816.0,13834.0,13834.0,13834.0
287,GDN0005,Valsalva,29,14276,14264.0,14264.0,14264.0,14275.0,14275.0,14275.0,14283.0,14283.0,14283.0,14282.0,14282.0,14282.0
288,GDN0005,Valsalva,30,14735,14716.0,14721.0,,14732.0,14732.0,14732.0,14740.0,14740.0,14740.0,14741.0,14741.0,14741.0
289,GDN0005,Valsalva,31,15149,15139.0,15139.0,15139.0,15144.0,15144.0,15144.0,15153.0,15153.0,15153.0,15149.0,15149.0,15149.0
290,GDN0005,Valsalva,32,15566,15557.0,15557.0,15557.0,15564.0,15564.0,15564.0,15568.0,15568.0,15568.0,15571.0,15571.0,15571.0
291,GDN0005,Valsalva,33,15975,15975.0,15975.0,15944.0,16011.0,16011.0,16011.0,15982.0,15982.0,15982.0,15991.0,15991.0,15991.0
292,GDN0005,Valsalva,34,16394,16405.0,16402.0,16374.0,16412.0,16412.0,16412.0,16408.0,16408.0,16402.0,16419.0,16419.0,16419.0
293,GDN0005,Valsalva,35,16856,16855.0,16855.0,16855.0,16872.0,16872.0,16872.0,16860.0,16860.0,16860.0,16870.0,16868.0,16858.0
294,GDN0005,Valsalva,36,17368,17366.0,17366.0,17366.0,17367.0,17367.0,17367.0,17371.0,17371.0,17371.0,17374.0,17374.0,17374.0
295,GDN0005,Valsalva,37,17867,17900.0,17900.0,17900.0,17864.0,17864.0,17864.0,17870.0,17870.0,17870.0,17871.0,17871.0,17871.0
296,GDN0005,Valsalva,38,18323,18358.0,18374.0,18321.0,18318.0,18318.0,18318.0,18342.0,18343.0,18328.0,18344.0,18344.0,18328.0
297,GDN0005,Valsalva,39,18781,18815.0,18815.0,18815.0,18778.0,18778.0,18778.0,18785.0,18785.0,18785.0,18786.0,18786.0,18786.0
298,GDN0005,Valsalva,40,19224,19244.0,19252.0,19221.0,19219.0,19219.0,19219.0,19240.0,19240.0,19240.0,19245.0,19245.0,19245.0
299,GDN0005,Valsalva,41,19697,19696.0,19696.0,19696.0,19717.0,19717.0,19717.0,19702.0,19702.0,19702.0,19702.0,19702.0,19702.0
300,GDN0005,Valsalva,42,20171,20155.0,20155.0,20155.0,20169.0,20169.0,20169.0,20174.0,20174.0,20174.0,20177.0,20177.0,20177.0
301,GDN0005,Valsalva,43,20629,20609.0,20609.0,20609.0,20629.0,20629.0,20629.0,20633.0,20633.0,20633.0,20636.0,20636.0,20636.0
302,GDN0005,Valsalva,44,21053,21052.0,21052.0,21052.0,21091.0,21091.0,21091.0,21067.0,21067.0,21056.0,21069.0,21067.0,21054.0
303,GDN0005,Valsalva,45,21492,21491.0,21491.0,21491.0,21508.0,21518.0,21488.0,21499.0,21499.0,21499.0,21500.0,21495.0,21495.0
304,GDN0005,Valsalva,46,21970,21969.0,21969.0,21969.0,21988.0,21988.0,21988.0,21973.0,21973.0,21973.0,21973.0,21973.0,21973.0
305,GDN0005,Valsalva,47,22482,22481.0,22481.0,22481.0,22499.0,22499.0,22499.0,22487.0,22487.0,22487.0,22487.0,22487.0,22487.0
306,GDN0005,Valsalva,48,22995,23039.0,23039.0,23039.0,23010.0,23010.0,23010.0,23002.0,23002.0,23002.0,23018.0,23018.0,23018.0
307,GDN0005,Valsalva,49,23486,23497.0,23497.0,23497.0,23503.0,23503.0,23503.0,23503.0,23501.0,23492.0,23511.0,23511.0,23511.0
308,GDN0005,Valsalva,50,23965,23968.0,23965.0,,23982.0,23982.0,23982.0,23968.0,23968.0,23968.0,23975.0,23975.0,23967.0
309,GDN0005,Valsalva,51,24455,24454.0,24454.0,24454.0,24454.0,24454.0,24454.0,24460.0,24460.0,24460.0,24461.0,24461.0,24461.0
310,GDN0005,Valsalva,52,24970,24958.0,24958.0,24958.0,24986.0,24986.0,24986.0,24975.0,24975.0,24975.0,24975.0,24975.0,24975.0
311,GDN0005,Valsalva,53,25471,25456.0,25456.0,25456.0,25470.0,25470.0,25470.0,25492.0,25492.0,25492.0,25499.0,25499.0,25499.0
312,GDN0005,Valsalva,54,25971,25970.0,25970.0,25970.0,25993.0,25993.0,25993.0,25987.0,25990.0,25974.0,25993.0,25994.0,25975.0
313,GDN0005,Valsalva,55,26441,26432.0,26432.0,26432.0,26441.0,26441.0,26441.0,26446.0,26446.0,26446.0,26448.0,26448.0,26448.0
314,GDN0005,Valsalva,56,26916,26915.0,26915.0,26915.0,26912.0,26912.0,26912.0,26925.0,26925.0,26925.0,26933.0,26933.0,26933.0
315,GDN0005,Valsalva,57,27441,27431.0,27431.0,27431.0,27440.0,27440.0,27440.0,27434.0,27434.0,27426.0,27446.0,27446.0,27446.0
316,GDN0005,Valsalva,58,27932,27922.0,27922.0,27922.0,27932.0,27932.0,27932.0,27939.0,27939.0,27939.0,27939.0,27939.0,27939.0
317,GDN0005,Valsalva,59,28397,28381.0,28385.0,,28421.0,28421.0,28421.0,28401.0,28401.0,28401.0,28403.0,28403.0,28403.0
318,GDN0005,Valsalva,60,28833,28825.0,28825.0,28825.0,28847.0,28847.0,28847.0,28837.0,28837.0,28837.0,28835.0,28835.0,28835.0
319,GDN0005,Valsalva,61,29282,29313.0,29313.0,29313.0,29280.0,29280.0,29280.0,29284.0,29284.0,29284.0,29288.0,29288.0,29288.0
320,GDN0005,Valsalva,62,29692,29691.0,29691.0,29691.0,29708.0,29708.0,29708.0,29711.0,29711.0,29711.0,29716.0,29716.0,29716.0
321,GDN0006,Pause,0,611,660.0,660.0,660.0,607.0,607.0,607.0,621.0,621.0,621.0,633.0,633.0,633.0
322,GDN0006,Pause,1,1179,1207.0,1205.0,1179.0,1174.0,1174.0,1174.0,1183.0,1183.0,1183.0,1193.0,1192.0,1181.0
323,GDN0006,Pause,2,1709,1726.0,1724.0,1698.0,1710.0,1710.0,1710.0,1717.0,1717.0,1717.0,1720.0,1720.0,1720.0
324,GDN0006,Pause,3,2234,2239.0,2237.0,2234.0,2228.0,2228.0,2228.0,2238.0,2238.0,2238.0,2245.0,2247.0,2236.0
325,GDN0006,Pause,4,2773,2773.0,2773.0,2773.0,2767.0,2767.0,2767.0,2779.0,2779.0,2779.0,2795.0,2795.0,2795.0
326,GDN0006,Pause,6,3312,3318.0,3314.0,,3311.0,3311.0,3311.0,3327.0,3327.0,3327.0,3334.0,3334.0,3334.0
327,GDN0006,Pause,7,3869,3868.0,3868.0,3868.0,3866.0,3866.0,3866.0,3872.0,3872.0,3872.0,3873.0,3873.0,3873.0
328,GDN0006,Pause,8,4386,4385.0,4385.0,4385.0,4382.0,4382.0,4382.0,4398.0,4398.0,4398.0,4408.0,4408.0,4408.0
329,GDN0006,Pause,9,4942,4941.0,4941.0,4941.0,4939.0,4939.0,4939.0,4946.0,4946.0,4946.0,4948.0,4948.0,4948.0
330,GDN0006,Pause,10,5478,5488.0,5487.0,5466.0,5494.0,5494.0,5494.0,5500.0,5500.0,5500.0,5505.0,5505.0,5505.0
331,GDN0006,Pause,11,6017,6017.0,6017.0,6017.0,6012.0,6012.0,6012.0,6029.0,6031.0,6021.0,6020.0,6020.0,6020.0
332,GDN0006,Pause,12,6542,6541.0,6541.0,6541.0,6540.0,6540.0,6540.0,6547.0,6547.0,6547.0,6549.0,6549.0,6549.0
333,GDN0006,Pause,13,7080,7079.0,7079.0,7079.0,7075.0,7075.0,7075.0,7084.0,7084.0,7084.0,7083.0,7083.0,7083.0
334,GDN0006,Pause,14,7633,7632.0,7632.0,7632.0,7630.0,7630.0,7630.0,7637.0,7637.0,7637.0,7639.0,7639.0,7639.0
335,GDN0006,Pause,15,8190,8189.0,8189.0,8189.0,8215.0,8215.0,8215.0,8192.0,8192.0,8192.0,8193.0,8193.0,8193.0
336,GDN0006,Pause,16,8736,8736.0,8738.0,8713.0,8736.0,8736.0,8736.0,8743.0,8743.0,8743.0,8745.0,8745.0,8745.0
337,GDN0006,Pause,17,9271,9270.0,9270.0,9270.0,9298.0,9298.0,9298.0,9274.0,9274.0,9274.0,9275.0,9275.0,9275.0
338,GDN0006,Pause,18,9821,9820.0,9820.0,9820.0,9818.0,9818.0,9818.0,9825.0,9825.0,9825.0,9827.0,9827.0,9827.0
339,GDN0006,Pause,19,10371,10371.0,10371.0,10371.0,10369.0,10369.0,10369.0,10376.0,10376.0,10376.0,10377.0,10377.0,10377.0
340,GDN0006,Pause,20,10918,10916.0,10916.0,10916.0,10917.0,10917.0,10917.0,10922.0,10922.0,10922.0,10926.0,10926.0,10926.0
341,GDN0006,Pause,21,11451,11451.0,11451.0,11451.0,11447.0,11447.0,11447.0,11457.0,11457.0,11457.0,11453.0,11453.0,11453.0
342,GDN0006,Pause,22,11995,11994.0,11994.0,11994.0,11995.0,11995.0,11995.0,11999.0,11999.0,11999.0,12002.0,12002.0,12002.0
343,GDN0006,Pause,23,12530,12534.0,12537.0,12529.0,12524.0,12524.0,12524.0,12539.0,12541.0,12534.0,12531.0,12531.0,12531.0
344,GDN0006,Pause,24,13071,13070.0,13070.0,13070.0,13066.0,13066.0,13066.0,13074.0,13074.0,13074.0,13074.0,13074.0,13074.0
345,GDN0006,Pause,25,13619,13618.0,13618.0,13618.0,13615.0,13615.0,13615.0,13622.0,13622.0,13622.0,13624.0,13624.0,13624.0
346,GDN0006,Pause,26,14167,14166.0,14166.0,14166.0,14188.0,14188.0,14188.0,14170.0,14170.0,14170.0,14169.0,14169.0,14169.0
347,GDN0006,Pause,27,14710,14709.0,14709.0,14709.0,14706.0,14706.0,14706.0,14714.0,14714.0,14714.0,14714.0,14714.0,14714.0
348,GDN0006,Pause,28,15242,15240.0,15240.0,15240.0,15241.0,15241.0,15241.0,15247.0,15247.0,15247.0,15250.0,15250.0,15250.0
349,GDN0006,Pause,29,15786,15785.0,15785.0,15785.0,15786.0,15786.0,15786.0,15792.0,15792.0,15792.0,15795.0,15795.0,15795.0
350,GDN0006,Pause,30,16337,16326.0,16327.0,,16333.0,16333.0,16333.0,16340.0,16340.0,16340.0,16341.0,16341.0,16341.0
