,participant,phase,heartbeat_idreference,b_point_samplereference,multiple-conditions_autoregression,multiple-conditions_linear-interpolation,multiple-conditions_none,second-derivative_autoregression,second-derivative_linear-interpolation,second-derivative_none,straight-line_autoregression,straight-line_linear-interpolation,straight-line_none,third-derivative_autoregression,third-derivative_linear-interpolation,third-derivative_none
169,GDN0005,TiltDown,43,44096.0,44184.0,44184.0,44184.0,44084.0,44084.0,44084.0,44110.0,44110.0,44110.0,44118.0,44120.0,44102.0
170,GDN0005,TiltDown,44,44914.0,44938.0,45038.0,44938.0,44982.0,44982.0,44982.0,44996.0,44996.0,44996.0,45002.0,45002.0,45002.0
171,GDN0005,TiltDown,45,45936.0,45926.0,45940.0,,45934.0,45934.0,45934.0,45954.0,45954.0,45954.0,45954.0,45954.0,45954.0
172,GDN0005,TiltDown,46,46912.0,46998.0,46998.0,46998.0,46904.0,46904.0,46904.0,46924.0,46924.0,46924.0,46920.0,46920.0,46920.0
173,GDN0005,TiltDown,47,47868.0,47840.0,47840.0,47840.0,47868.0,47868.0,47868.0,47886.0,47886.0,47886.0,47888.0,47888.0,47888.0
174,GDN0005,TiltDown,48,48744.0,48774.0,48774.0,48774.0,48776.0,48776.0,48776.0,48778.0,48780.0,48756.0,48790.0,48792.0,48754.0
175,GDN0005,TiltDown,50,50574.0,50524.0,50524.0,50524.0,50606.0,50606.0,50606.0,50610.0,50610.0,50610.0,50622.0,50622.0,50622.0
176,GDN0005,TiltDown,52,52458.0,52492.0,52492.0,52492.0,52492.0,52492.0,52492.0,52506.0,52506.0,52506.0,52516.0,52520.0,52464.0
177,GDN0005,TiltDown,53,53376.0,53320.0,53320.0,53320.0,53386.0,53386.0,53386.0,53400.0,53400.0,53400.0,53406.0,53406.0,53406.0
178,GDN0005,TiltDown,54,54274.0,54252.0,54252.0,54252.0,54314.0,54326.0,54274.0,54322.0,54322.0,54322.0,54342.0,54342.0,54342.0
179,GDN0005,TiltDown,55,55262.0,55234.0,55234.0,55234.0,55296.0,55296.0,55296.0,55306.0,55306.0,55306.0,55316.0,55316.0,55316.0
180,GDN0005,TiltDown,57,57170.0,57204.0,57204.0,57204.0,57206.0,57206.0,57206.0,57210.0,57210.0,57184.0,57218.0,57198.0,57174.0
181,GDN0005,TiltDown,58,58082.0,58114.0,58114.0,58114.0,58114.0,58114.0,58114.0,58122.0,58122.0,58122.0,58126.0,58112.0,58088.0
182,GDN0005,TiltDown,59,59098.0,59050.0,59050.0,59050.0,59096.0,59096.0,59096.0,59112.0,59112.0,59112.0,59114.0,59114.0,59114.0
183,GDN0005,TiltUp,0,404.0,96.0,96.0,96.0,444.0,444.0,444.0,418.0,418.0,418.0,462.0,462.0,462.0
184,GDN0005,TiltUp,1,1216.0,1074.0,1074.0,1074.0,1294.0,1294.0,1294.0,1290.0,1290.0,1222.0,1314.0,1312.0,1214.0
185,GDN0005,TiltUp,2,2136.0,2052.0,2052.0,2052.0,2134.0,2134.0,2134.0,2146.0,2146.0,2146.0,2148.0,2148.0,2148.0
186,GDN0005,TiltUp,3,2928.0,2988.0,2988.0,2988.0,2922.0,2908.0,2908.0,2948.0,2948.0,2948.0,2954.0,2954.0,2954.0
187,GDN0005,TiltUp,4,3730.0,3734.0,3734.0,3734.0,3716.0,3716.0,3716.0,3732.0,3732.0,3732.0,3734.0,3734.0,3734.0
188,GDN0005,TiltUp,5,4486.0,4484.0,4484.0,4484.0,4534.0,4534.0,4534.0,4518.0,4524.0,4494.0,4516.0,4524.0,4452.0
189,GDN0005,TiltUp,6,5252.0,5250.0,5250.0,5250.0,5238.0,5238.0,5238.0,5256.0,5256.0,5256.0,5256.0,5256.0,5256.0
190,GDN0005,TiltUp,8,6810.0,6792.0,6792.0,6792.0,6810.0,6810.0,6810.0,6818.0,6818.0,6818.0,6826.0,6826.0,6826.0
191,GDN0005,TiltUp,9,7588.0,7658.0,7658.0,7658.0,7580.0,7580.0,7580.0,7608.0,7608.0,7608.0,7620.0,7620.0,7620.0
192,GDN0005,TiltUp,10,8354.0,8396.0,8412.0,,8336.0,8336.0,8336.0,8362.0,8362.0,8362.0,8354.0,8364.0,8260.0
193,GDN0005,TiltUp,11,9096.0,9160.0,9160.0,9160.0,9084.0,9084.0,9084.0,9102.0,9102.0,9102.0,9108.0,9108.0,9108.0
194,GDN0005,TiltUp,12,9836.0,9834.0,9834.0,9834.0,9818.0,9818.0,9818.0,9838.0,9838.0,9838.0,9838.0,9838.0,9838.0
195,GDN0005,TiltUp,13,10550.0,10470.0,10470.0,10470.0,10546.0,10546.0,10546.0,10560.0,10560.0,10560.0,10564.0,10564.0,10564.0
196,GDN0005,TiltUp,14,11288.0,11354.0,11354.0,11354.0,11278.0,11278.0,11278.0,11298.0,11298.0,11298.0,11300.0,11300.0,11300.0
197,GDN0005,TiltUp,16,12800.0,12670.0,12666.0,,12792.0,12792.0,12792.0,12808.0,12808.0,12808.0,12812.0,12812.0,12812.0
198,GDN0005,TiltUp,17,13548.0,13484.0,13484.0,13484.0,13548.0,13548.0,13548.0,13564.0,13564.0,13564.0,13572.0,13572.0,13572.0
199,GDN0005,TiltUp,18,14300.0,14368.0,14368.0,14368.0,14292.0,14292.0,14292.0,14308.0,14308.0,14308.0,14310.0,14310.0,14310.0
200,GDN0005,TiltUp,19,15024.0,14996.0,14996.0,14996.0,15024.0,15024.0,15024.0,15038.0,15038.0,15038.0,15044.0,15044.0,15044.0
201,GDN0005,TiltUp,20,15726.0,15746.0,15752.0,,15714.0,15714.0,15714.0,15738.0,15738.0,15738.0,15746.0,15746.0,15746.0
202,GDN0005,TiltUp,21,16418.0,16492.0,16492.0,16492.0,16412.0,16412.0,16412.0,16430.0,16430.0,16430.0,16432.0,16432.0,16432.0
203,GDN0005,TiltUp,22,17124.0,17046.0,17046.0,17046.0,17114.0,17114.0,17114.0,17136.0,17136.0,17136.0,17140.0,17140.0,17140.0
204,GDN0005,TiltUp,23,17874.0,17874.0,17874.0,17874.0,17862.0,17862.0,17862.0,17878.0,17878.0,17878.0,17878.0,17878.0,17878.0
205,GDN0005,TiltUp,25,19484.0,19472.0,19462.0,,19474.0,19474.0,19474.0,19492.0,19492.0,19492.0,19492.0,19492.0,19492.0
206,GDN0005,TiltUp,26,20300.0,20300.0,20300.0,20300.0,20312.0,20308.0,20282.0,20306.0,20306.0,20306.0,20314.0,20324.0,20300.0
207,GDN0005,TiltUp,27,21086.0,21064.0,21064.0,21064.0,21084.0,21084.0,21084.0,21094.0,21094.0,21094.0,21084.0,21098.0,21052.0
208,GDN0005,TiltUp,28,21930.0,21854.0,21854.0,21854.0,21930.0,21930.0,21930.0,21898.0,21914.0,21868.0,21946.0,21946.0,21946.0
209,GDN0005,TiltUp,29,22586.0,22584.0,22584.0,22584.0,22572.0,22572.0,22572.0,22588.0,22588.0,22588.0,22590.0,22590.0,22590.0
210,GDN0005,TiltUp,30,23308.0,23260.0,23260.0,23260.0,23308.0,23308.0,23308.0,23292.0,23300.0,23264.0,23300.0,23300.0,23264.0
211,GDN0005,TiltUp,31,24000.0,24000.0,24000.0,24000.0,24032.0,24032.0,24032.0,24006.0,24006.0,24006.0,24002.0,24002.0,24002.0
212,GDN0005,TiltUp,32,24760.0,24758.0,24758.0,24758.0,24790.0,24796.0,24750.0,24790.0,24792.0,24770.0,24796.0,24794.0,24772.0
213,GDN0005,TiltUp,34,26188.0,26054.0,26046.0,,26176.0,26176.0,26176.0,26192.0,26192.0,26192.0,26190.0,26190.0,26190.0
214,GDN0005,TiltUp,35,26934.0,26828.0,26828.0,26828.0,26922.0,26922.0,26922.0,26940.0,26940.0,26940.0,26940.0,26940.0,26940.0
215,GDN0005,TiltUp,36,27714.0,27686.0,27686.0,27686.0,27714.0,27714.0,27714.0,27726.0,27726.0,27726.0,27734.0,27734.0,27734.0
216,GDN0005,TiltUp,37,28514.0,28482.0,28482.0,28482.0,28506.0,28506.0,28506.0,28520.0,28520.0,28520.0,28520.0,28520.0,28520.0
217,GDN0005,TiltUp,38,29318.0,29258.0,29258.0,29258.0,29376.0,29376.0,29376.0,29324.0,29324.0,29324.0,29328.0,29328.0,29328.0
218,GDN0005,TiltUp,39,30112.0,30046.0,30046.0,30046.0,30126.0,30148.0,30100.0,30122.0,30122.0,30122.0,30128.0,30128.0,30128.0
219,GDN0005,TiltUp,40,30872.0,30800.0,30800.0,30800.0,30910.0,30910.0,30910.0,30902.0,30902.0,30882.0,30924.0,30924.0,30924.0
220,GDN0005,TiltUp,41,31656.0,31570.0,31570.0,31570.0,31646.0,31646.0,31646.0,31664.0,31664.0,31664.0,31666.0,31666.0,31666.0
221,GDN0005,TiltUp,42,32384.0,32366.0,32366.0,32366.0,32374.0,32374.0,32374.0,32392.0,32392.0,32392.0,32388.0,32388.0,32388.0
222,GDN0005,TiltUp,43,33112.0,33062.0,33062.0,33062.0,33088.0,33088.0,33088.0,33118.0,33118.0,33118.0,33128.0,33128.0,33128.0
223,GDN0005,TiltUp,44,33818.0,33792.0,33792.0,33792.0,33806.0,33806.0,33806.0,33822.0,33822.0,33822.0,33822.0,33822.0,33822.0
224,GDN0005,TiltUp,45,34548.0,34464.0,34464.0,34464.0,34540.0,34540.0,34540.0,34556.0,34556.0,34556.0,34556.0,34556.0,34556.0
225,GDN0005,TiltUp,46,35344.0,35320.0,35320.0,35320.0,35332.0,35332.0,35332.0,35348.0,35348.0,35348.0,35348.0,35348.0,35348.0
226,GDN0005,TiltUp,47,36130.0,36194.0,36194.0,36194.0,36120.0,36120.0,36120.0,36140.0,36140.0,36140.0,36142.0,36142.0,36142.0
227,GDN0005,TiltUp,48,36904.0,36902.0,36902.0,36902.0,36892.0,36892.0,36892.0,36930.0,36930.0,36910.0,36922.0,36928.0,36908.0
228,GDN0005,TiltUp,49,37650.0,37608.0,37572.0,,37642.0,37642.0,37642.0,37658.0,37658.0,37658.0,37656.0,37656.0,37656.0
229,GDN0005,TiltUp,51,39112.0,39090.0,39090.0,39090.0,39102.0,39102.0,39102.0,39118.0,39118.0,39118.0,39118.0,39118.0,39118.0
230,GDN0005,TiltUp,52,39820.0,39796.0,39796.0,39796.0,39810.0,39810.0,39810.0,39826.0,39826.0,39826.0,39824.0,39824.0,39824.0
231,GDN0005,TiltUp,53,40522.0,40400.0,40400.0,40400.0,40510.0,40510.0,40510.0,40528.0,40528.0,40528.0,40528.0,40528.0,40528.0
232,GDN0005,TiltUp,54,41222.0,41192.0,41192.0,41192.0,41208.0,41208.0,41208.0,41226.0,41226.0,41226.0,41224.0,41224.0,41224.0
233,GDN0005,TiltUp,56,42646.0,42582.0,42582.0,42582.0,42638.0,42638.0,42638.0,42652.0,42652.0,42652.0,42654.0,42654.0,42654.0
234,GDN0005,TiltUp,57,43340.0,43400.0,43400.0,43400.0,43328.0,43328.0,43328.0,43348.0,43348.0,43348.0,43352.0,43352.0,43352.0
235,GDN0005,TiltUp,58,44012.0,43986.0,43986.0,43986.0,44010.0,44010.0,44010.0,44024.0,44024.0,44024.0,44028.0,44028.0,44028.0
236,GDN0005,TiltUp,59,44680.0,44668.0,44668.0,44668.0,44670.0,44670.0,44670.0,44686.0,44686.0,44686.0,44688.0,44688.0,44688.0
237,GDN0005,TiltUp,60,45350.0,45418.0,45418.0,45418.0,45350.0,45350.0,45350.0,45368.0,45368.0,45368.0,45376.0,45376.0,45376.0
238,GDN0005,TiltUp,61,46038.0,46002.0,46054.0,45888.0,46034.0,46034.0,46034.0,46046.0,46046.0,46046.0,46050.0,46050.0,46050.0
239,GDN0005,TiltUp,62,46700.0,46700.0,46700.0,46700.0,46696.0,46708.0,46658.0,46708.0,46708.0,46708.0,46712.0,46712.0,46712.0
240,GDN0005,TiltUp,63,47342.0,47340.0,47340.0,47340.0,47334.0,47334.0,47334.0,47350.0,47350.0,47350.0,47354.0,47354.0,47354.0
241,GDN0005,TiltUp,64,47968.0,47898.0,47898.0,47898.0,47962.0,47962.0,47962.0,47976.0,47976.0,47976.0,47982.0,47982.0,47982.0
242,GDN0005,TiltUp,65,48574.0,48572.0,48572.0,48572.0,48556.0,48556.0,48556.0,48594.0,48594.0,48594.0,48606.0,48606.0,48606.0
243,GDN0005,TiltUp,66,49188.0,49188.0,49188.0,49188.0,49176.0,49176.0,49176.0,49214.0,49218.0,49194.0,49226.0,49230.0,49192.0
244,GDN0005,TiltUp,67,49806.0,49778.0,49778.0,49778.0,49792.0,49792.0,49792.0,49822.0,49822.0,49822.0,49832.0,49832.0,49832.0
245,GDN0005,TiltUp,68,50440.0,50314.0,50314.0,50314.0,50430.0,50430.0,50430.0,50446.0,50446.0,50446.0,50446.0,50446.0,50446.0
246,GDN0005,TiltUp,69,51100.0,51004.0,51004.0,51004.0,51092.0,51092.0,51092.0,51106.0,51106.0,51106.0,51108.0,51108.0,51108.0
247,GDN0005,TiltUp,70,51782.0,51764.0,51764.0,51764.0,51774.0,51774.0,51774.0,51790.0,51790.0,51790.0,51794.0,51794.0,51794.0
248,GDN0005,TiltUp,71,52482.0,52364.0,52364.0,52364.0,52474.0,52474.0,52474.0,52486.0,52486.0,52486.0,52488.0,52488.0,52488.0
249,GDN0005,TiltUp,72,53180.0,53164.0,53164.0,53164.0,53172.0,53172.0,53172.0,53186.0,53186.0,53186.0,53188.0,53188.0,53188.0
250,GDN0005,TiltUp,73,53886.0,53810.0,53810.0,53810.0,53876.0,53876.0,53876.0,53892.0,53892.0,53892.0,53896.0,53896.0,53896.0
251,GDN0005,TiltUp,74,54590.0,54574.0,54574.0,54574.0,54582.0,54582.0,54582.0,54594.0,54594.0,54594.0,54600.0,54600.0,54600.0
252,GDN0005,TiltUp,75,55272.0,55194.0,55194.0,55194.0,55266.0,55266.0,55266.0,55282.0,55282.0,55282.0,55282.0,55282.0,55282.0
253,GDN0005,TiltUp,76,55964.0,56026.0,56026.0,56026.0,55962.0,55962.0,55962.0,55974.0,55974.0,55974.0,55956.0,55960.0,55876.0
254,GDN0005,TiltUp,77,56668.0,56740.0,56740.0,56740.0,56662.0,56662.0,56662.0,56676.0,56676.0,56676.0,56676.0,56676.0,56676.0
255,GDN0005,TiltUp,79,58044.0,58024.0,58024.0,58024.0,58044.0,58044.0,58044.0,58058.0,58058.0,58058.0,58064.0,58064.0,58064.0
256,GDN0005,TiltUp,80,58750.0,58728.0,58728.0,58728.0,58740.0,58740.0,58740.0,58754.0,58754.0,58754.0,58756.0,58756.0,58756.0
257,GDN0005,TiltUp,81,59450.0,59424.0,59424.0,59424.0,59438.0,59438.0,59438.0,59454.0,59454.0,59454.0,59458.0,59458.0,59458.0
258,GDN0005,Valsalva,0,1238.0,1258.0,1258.0,1258.0,1232.0,1232.0,1232.0,1248.0,1248.0,1248.0,1246.0,1246.0,1246.0
259,GDN0005,Valsalva,1,2150.0,2146.0,2146.0,2146.0,2206.0,2206.0,2206.0,2154.0,2154.0,2154.0,2164.0,2164.0,2164.0
260,GDN0005,Valsalva,2,3036.0,3034.0,3034.0,3034.0,3072.0,3072.0,3072.0,3044.0,3044.0,3044.0,3044.0,3044.0,3044.0
261,GDN0005,Valsalva,3,3962.0,3960.0,3960.0,3960.0,3948.0,3948.0,3948.0,3972.0,3972.0,3972.0,3992.0,3992.0,3992.0
262,GDN0005,Valsalva,4,4982.0,4978.0,4978.0,4978.0,4978.0,4978.0,4978.0,4960.0,4960.0,4960.0,4994.0,4994.0,4994.0
263,GDN0005,Valsalva,5,5974.0,5958.0,5964.0,5890.0,5972.0,5972.0,5972.0,5982.0,5982.0,5982.0,5986.0,5986.0,5986.0
264,GDN0005,Valsalva,6,6930.0,6930.0,6930.0,6930.0,6974.0,6974.0,6974.0,6938.0,6938.0,6938.0,6940.0,6940.0,6940.0
265,GDN0005,Valsalva,7,7884.0,7840.0,7840.0,7840.0,7922.0,7922.0,7922.0,7892.0,7892.0,7892.0,7892.0,7892.0,7892.0
266,GDN0005,Valsalva,8,8754.0,8754.0,8754.0,8754.0,8800.0,8800.0,8800.0,8764.0,8764.0,8764.0,8764.0,8764.0,8764.0
267,GDN0005,Valsalva,9,9620.0,9598.0,9598.0,9598.0,9662.0,9662.0,9662.0,9626.0,9626.0,9626.0,9630.0,9630.0,9630.0
268,GDN0005,Valsalva,10,10494.0,10472.0,10472.0,10472.0,10492.0,10492.0,10492.0,10502.0,10502.0,10502.0,10482.0,10488.0,10460.0
269,GDN0005,Valsalva,11,11442.0,11422.0,11422.0,11422.0,11440.0,11440.0,11440.0,11448.0,11448.0,11448.0,11430.0,11432.0,11370.0
270,GDN0005,Valsalva,12,12430.0,12410.0,12406.0,12360.0,12426.0,12426.0,12426.0,12420.0,12422.0,12390.0,12440.0,12440.0,12440.0
271,GDN0005,Valsalva,13,13418.0,13416.0,13416.0,13416.0,13454.0,13454.0,13454.0,13424.0,13424.0,13424.0,13424.0,13424.0,13424.0
272,GDN0005,Valsalva,14,14400.0,14398.0,14398.0,14398.0,14434.0,14434.0,14434.0,14410.0,14410.0,14410.0,14408.0,14408.0,14408.0
273,GDN0005,Valsalva,15,15342.0,15340.0,15340.0,15340.0,15384.0,15384.0,15384.0,15350.0,15350.0,15350.0,15350.0,15350.0,15350.0
274,GDN0005,Valsalva,16,16280.0,16236.0,16236.0,16236.0,16276.0,16276.0,16276.0,16286.0,16286.0,16286.0,16290.0,16290.0,16290.0
275,GDN0005,Valsalva,17,17258.0,17232.0,17226.0,,17304.0,17304.0,17304.0,17266.0,17266.0,17266.0,17268.0,17268.0,17268.0
276,GDN0005,Valsalva,18,18242.0,18208.0,18212.0,,18238.0,18238.0,18238.0,18250.0,18250.0,18250.0,18252.0,18252.0,18252.0
277,GDN0005,Valsalva,19,19212.0,19194.0,19194.0,19194.0,19210.0,19210.0,19210.0,19216.0,19216.0,19216.0,19224.0,19224.0,19224.0
278,GDN0005,Valsalva,20,20076.0,20074.0,20074.0,20074.0,20152.0,20152.0,20152.0,20110.0,20106.0,20090.0,20118.0,20118.0,20118.0
279,GDN0005,Valsalva,21,20944.0,20942.0,20942.0,20942.0,20976.0,20976.0,20976.0,20962.0,20962.0,20952.0,20968.0,20972.0,20950.0
280,GDN0005,Valsalva,22,21794.0,21820.0,21802.0,21772.0,21822.0,21822.0,21822.0,21830.0,21830.0,21830.0,21838.0,21838.0,21838.0
281,GDN0005,Valsalva,23,22752.0,22730.0,22730.0,22730.0,22750.0,22750.0,22750.0,22766.0,22766.0,22766.0,22764.0,22764.0,22764.0
282,GDN0005,Valsalva,24,23758.0,23826.0,23826.0,23826.0,23752.0,23752.0,23752.0,23766.0,23766.0,23766.0,23766.0,23766.0,23766.0
283,GDN0005,Valsalva,25,24772.0,24762.0,24762.0,24762.0,24764.0,24764.0,24764.0,24784.0,24784.0,24784.0,24780.0,24774.0,24728.0
284,GDN0005,Valsalva,26,25762.0,25778.0,25770.0,25736.0,25842.0,25842.0,25842.0,25796.0,25792.0,25776.0,25792.0,25792.0,25772.0
285,GDN0005,Valsalva,27,26706.0,26706.0,26706.0,26706.0,26768.0,26768.0,26768.0,26732.0,26732.0,26732.0,26740.0,26740.0,26740.0
286,GDN0005,Valsalva,28,27620.0,27640.0,27640.0,27640.0,27652.0,27652.0,27652.0,27632.0,27632.0,27632.0,27668.0,27668.0,27668.0
287,GDN0005,Valsalva,29,28552.0,28528.0,28528.0,28528.0,28550.0,28550.0,28550.0,28566.0,28566.0,28566.0,28564.0,28564.0,28564.0
288,GDN0005,Valsalva,30,29470.0,29432.0,29442.0,,29464.0,29464.0,29464.0,29480.0,29480.0,29480.0,29482.0,29482.0,29482.0
289,GDN0005,Valsalva,31,30298.0,30278.0,30278.0,30278.0,30288.0,30288.0,30288.0,30306.0,30306.0,30306.0,30298.0,30298.0,30298.0
290,GDN0005,Valsalva,32,31132.0,31114.0,31114.0,31114.0,31128.0,31128.0,31128.0,31136.0,31136.0,31136.0,31142.0,31142.0,31142.0
291,GDN0005,Valsalva,33,31950.0,31950.0,31950.0,31888.0,32022.0,32022.0,32022.0,31964.0,31964.0,31964.0,31982.0,31982.0,31982.0
292,GDN0005,Valsalva,34,32788.0,32810.0,32804.0,32748.0,32824.0,32824.0,32824.0,32816.0,32816.0,32804.0,32838.0,32838.0,32838.0
293,GDN0005,Valsalva,35,33712.0,33710.0,33710.0,33710.0,33744.0,33744.0,33744.0,33720.0,33720.0,33720.0,33740.0,33736.0,33716.0
294,GDN0005,Valsalva,36,34736.0,34732.0,34732.0,34732.0,34734.0,34734.0,34734.0,34742.0,34742.0,34742.0,34748.0,34748.0,34748.0
295,GDN0005,Valsalva,37,35734.0,35800.0,35800.0,35800.0,35728.0,35728.0,35728.0,35740.0,35740.0,35740.0,35742.0,35742.0,35742.0
296,GDN0005,Valsalva,38,36646.0,36716.0,36748.0,36642.0,36636.0,36636.0,36636.0,36684.0,36686.0,36656.0,36688.0,36688.0,36656.0
297,GDN0005,Valsalva,39,37562.0,37630.0,37630.0,37630.0,37556.0,37556.0,37556.0,37570.0,37570.0,37570.0,37572.0,37572.0,37572.0
298,GDN0005,Valsalva,40,38448.0,38488.0,38504.0,38442.0,38438.0,38438.0,38438.0,38480.0,38480.0,38480.0,38490.0,38490.0,38490.0
299,GDN0005,Valsalva,41,39394.0,39392.0,39392.0,39392.0,39434.0,39434.0,39434.0,39404.0,39404.0,39404.0,39404.0,39404.0,39404.0
300,GDN0005,Valsalva,42,40342.0,40310.0,40310.0,40310.0,40338.0,40338.0,40338.0,40348.0,40348.0,40348.0,40354.0,40354.0,40354.0
301,GDN0005,Valsalva,43,41258.0,41218.0,41218.0,41218.0,41258.0,41258.0,41258.0,41266.0,41266.0,41266.0,41272.0,41272.0,41272.0
302,GDN0005,Valsalva,44,42106.0,42104.0,42104.0,42104.0,42182.0,42182.0,42182.0,42134.0,42134.0,42112.0,42138.0,42134.0,42108.0
303,GDN0005,Valsalva,45,42984.0,42982.0,42982.0,42982.0,43016.0,43036.0,42976.0,42998.0,42998.0,42998.0,43000.0,42990.0,42990.0
304,GDN0005,Valsalva,46,43940.0,43938.0,43938.0,43938.0,43976.0,43976.0,43976.0,43946.0,43946.0,43946.0,43946.0,43946.0,43946.0
305,GDN0005,Valsalva,47,44964.0,44962.0,44962.0,44962.0,44998.0,44998.0,44998.0,44974.0,44974.0,44974.0,44974.0,44974.0,44974.0
306,GDN0005,Valsalva,48,45990.0,46078.0,46078.0,46078.0,46020.0,46020.0,46020.0,46004.0,46004.0,46004.0,46036.0,46036.0,46036.0
307,GDN0005,Valsalva,49,46972.0,46994.0,46994.0,46994.0,47006.0,47006.0,47006.0,47006.0,47002.0,46984.0,47022.0,47022.0,47022.0
308,GDN0005,Valsalva,50,47930.0,47936.0,47930.0,,47964.0,47964.0,47964.0,47936.0,47936.0,47936.0,47950.0,47950.0,47934.0
309,GDN0005,Valsalva,51,48910.0,48908.0,48908.0,48908.0,48908.0,48908.0,48908.0,48920.0,48920.0,48920.0,48922.0,48922.0,48922.0
310,GDN0005,Valsalva,52,49940.0,49916.0,49916.0,49916.0,49972.0,49972.0,49972.0,49950.0,49950.0,49950.0,49950.0,49950.0,49950.0
311,GDN0005,Valsalva,53,50942.0,50912.0,50912.0,50912.0,50940.0,50940.0,50940.0,50984.0,50984.0,50984.0,50998.0,50998.0,50998.0
312,GDN0005,Valsalva,54,51942.0,51940.0,51940.0,51940.0,51986.0,51986.0,51986.0,51974.0,51980.0,51948.0,51986.0,51988.0,51950.0
313,GDN0005,Valsalva,55,52882.0,52864.0,52864.0,52864.0,52882.0,52882.0,52882.0,52892.0,52892.0,52892.0,52896.0,52896.0,52896.0
314,GDN0005,Valsalva,56,53832.0,53830.0,53830.0,53830.0,53824.0,53824.0,53824.0,53850.0,53850.0,53850.0,53866.0,53866.0,53866.0
315,GDN0005,Valsalva,57,54882.0,54862.0,54862.0,54862.0,54880.0,54880.0,54880.0,54868.0,54868.0,54852.0,54892.0,54892.0,54892.0
316,GDN0005,Valsalva,58,55864.0,55844.0,55844.0,55844.0,55864.0,55864.0,55864.0,55878.0,55878.0,55878.0,55878.0,55878.0,55878.0
317,GDN0005,Valsalva,59,56794.0,56762.0,56770.0,,56842.0,56842.0,56842.0,56802.0,56802.0,56802.0,56806.0,56806.0,56806.0
318,GDN0005,Valsalva,60,57666.0,57650.0,57650.0,57650.0,57694.0,57694.0,57694.0,57674.0,57674.0,57674.0,57670.0,57670.0,57670.0
319,GDN0005,Valsalva,61,58564.0,58626.0,58626.0,58626.0,58560.0,58560.0,58560.0,58568.0,58568.0,58568.0,58576.0,58576.0,58576.0
320,GDN0005,Valsalva,62,59384.0,59382.0,59382.0,59382.0,59416.0,59416.0,59416.0,59422.0,59422.0,59422.0,59432.0,59432.0,59432.0
321,GDN0006,Pause,0,1222.0,1320.0,1320.0,1320.0,1214.0,1214.0,1214.0,1242.0,1242.0,1242.0,1266.0,1266.0,1266.0
322,GDN0006,Pause,1,2358.0,2414.0,2410.0,2358.0,2348.0,2348.0,2348.0,2366.0,2366.0,2366.0,2386.0,2384.0,2362.0
323,GDN0006,Pause,2,3418.0,3452.0,3448.0,3396.0,3420.0,3420.0,3420.0,3434.0,3434.0,3434.0,3440.0,3440.0,3440.0
324,GDN0006,Pause,3,4468.0,4478.0,4474.0,4468.0,4456.0,4456.0,4456.0,4476.0,4476.0,4476.0,4490.0,4494.0,4472.0
325,GDN0006,Pause,4,5546.0,5546.0,5546.0,5546.0,5534.0,5534.0,5534.0,5558.0,5558.0,5558.0,5590.0,5590.0,5590.0
326,GDN0006,Pause,6,6624.0,6636.0,6628.0,,6622.0,6622.0,6622.0,6654.0,6654.0,6654.0,6668.0,6668.0,6668.0
327,GDN0006,Pause,7,7738.0,7736.0,7736.0,7736.0,7732.0,7732.0,7732.0,7744.0,7744.0,7744.0,7746.0,7746.0,7746.0
328,GDN0006,Pause,8,8772.0,8770.0,8770.0,8770.0,8764.0,8764.0,8764.0,8796.0,8796.0,8796.0,8816.0,8816.0,8816.0
329,GDN0006,Pause,9,9884.0,9882.0,9882.0,9882.0,9878.0,9878.0,9878.0,9892.0,9892.0,9892.0,9896.0,9896.0,9896.0
330,GDN0006,Pause,10,10956.0,10976.0,10974.0,10932.0,10988.0,10988.0,10988.0,11000.0,11000.0,11000.0,11010.0,11010.0,11010.0
331,GDN0006,Pause,11,12034.0,12034.0,12034.0,12034.0,12024.0,12024.0,12024.0,12058.0,12062.0,12042.0,12040.0,12040.0,12040.0
332,GDN0006,Pause,12,13084.0,13082.0,13082.0,13082.0,13080.0,13080.0,13080.0,13094.0,13094.0,13094.0,13098.0,13098.0,13098.0
333,GDN0006,Pause,13,14160.0,14158.0,14158.0,14158.0,14150.0,14150.0,14150.0,14168.0,14168.0,14168.0,14166.0,14166.0,14166.0
334,GDN0006,Pause,14,15266.0,15264.0,15264.0,15264.0,15260.0,15260.0,15260.0,15274.0,15274.0,15274.0,15278.0,15278.0,15278.0
335,GDN0006,Pause,15,16380.0,16378.0,16378.0,16378.0,16430.0,16430.0,16430.0,16384.0,16384.0,16384.0,16386.0,16386.0,16386.0
336,GDN0006,Pause,16,17472.0,17472.0,17476.0,17426.0,17472.0,17472.0,17472.0,17486.0,17486.0,17486.0,17490.0,17490.0,17490.0
337,GDN0006,Pause,17,18542.0,18540.0,18540.0,18540.0,18596.0,18596.0,18596.0,18548.0,18548.0,18548.0,18550.0,18550.0,18550.0
338,GDN0006,Pause,18,19642.0,19640.0,19640.0,19640.0,19636.0,19636.0,19636.0,19650.0,19650.0,19650.0,19654.0,19654.0,19654.0
339,GDN0006,Pause,19,20742.0,20742.0,20742.0,20742.0,20738.0,20738.0,20738.0,20752.0,20752.0,20752.0,20754.0,20754.0,20754.0
340,GDN0006,Pause,20,21836.0,21832.0,21832.0,21832.0,21834.0,21834.0,21834.0,21844.0,21844.0,21844.0,21852.0,21852.0,21852.0
